Date	Location	Crop	Soil_Moisture	Temperature_C	Yield_kg_per_hectare
4032020	Punjab	Barley	24.52	22.4	3359.52
13112024	Haryana	Tomato	31.39	28.11	24352.36
16072023	Maharashtra	Onion	31.39	30.2	14125.72
18102020	Tamil Nadu	Onion	33.74	30.41	20175.45
27012023	West Bengal	Tomato	27.25	25.6	32764.07
5112021	Punjab	Onion	32.97	27.4	23860.21
9082024	Punjab	Rice	39.37	29.11	4728.27
30082024	Bihar	Onion	22.73	27.09	18293.32
22012023	Haryana	Tomato	27.41	28.6	19458.84
17072023	Bihar	Rice	53.57	26.68	3543.28
30032024	West Bengal	Potato	36.98	22.65	22822.89
1092024	West Bengal	Potato	40.25	24.06	18883.72
3022024	Karnataka	Cucumber	34.98	32.39	19401.11
4062022	Karnataka	Wheat	22.19	26.66	3003.12
16042022	Bihar	Barley	17.98	25.31	1684.52
26102021	Bihar	Onion	34.89	22.5	16521.32
15032020	Punjab	Barley	18.8	14.68	2558.6
17092021	Tamil Nadu	Onion	23.5	30.18	16095.45
26032020	Tamil Nadu	Tomato	36.23	29.54	26855.34
29102022	Uttar Pradesh	Onion	17.94	23.47	14556.33
20102021	Punjab	Cucumber	37.22	31.6	7046.04
27062023	Bihar	Barley	19.93	11.78	2130.02
18092020	Maharashtra	Onion	25.33	28.66	17509.6
12042023	Tamil Nadu	Cucumber	39.28	33.45	11173.42
15082022	West Bengal	Cucumber	37.04	28.34	16745.41
13022020	Haryana	Wheat	24.87	25.26	4186.33
30072020	Haryana	Potato	38.64	15.41	11348.69
28022024	Maharashtra	Cucumber	30.15	24.15	16161.35
20102022	West Bengal	Barley	23.53	21.61	3223.1
15102020	Tamil Nadu	Wheat	25.09	25.3	5042.18
22022020	West Bengal	Wheat	29.15	22.07	4890.25
25022020	Uttar Pradesh	Potato	28.34	16.98	23853.8
7072021	Maharashtra	Barley	16.42	19.4	4168.67
3052024	West Bengal	Barley	28.57	17.15	3423.02
7112024	Punjab	Tomato	39.4	27.34	25659.67
28042021	Bihar	Barley	28.42	18.1	2599.46
2122021	Uttar Pradesh	Barley	27.64	21.0	2192.84
22062020	Karnataka	Wheat	25.98	19.15	3512.38
3102024	Tamil Nadu	Onion	20.92	28.25	22268.98
15042021	Haryana	Potato	38.5	17.65	19304.35
15122023	Karnataka	Cucumber	35.54	23.47	11342.0
21042024	Uttar Pradesh	Onion	21.26	27.83	17424.18
20052024	Punjab	Tomato	39.7	34.62	17418.96
4092020	Haryana	Onion	32.37	22.44	19575.77
8012020	Punjab	Tomato	31.78	25.74	22177.37
10032024	Uttar Pradesh	Wheat	35.27	20.95	5407.2
8012024	Tamil Nadu	Tomato	25.95	28.19	38178.13
11102023	Maharashtra	Rice	37.71	32.79	5898.95
30012022	Haryana	Cucumber	26.58	26.45	21138.77
6112023	Haryana	Onion	32.65	25.49	27556.1
27012022	Maharashtra	Wheat	34.56	20.34	3315.92
28022020	Punjab	Tomato	32.56	29.81	30311.26
11032022	Uttar Pradesh	Cucumber	31.24	29.83	13240.13
18012022	Uttar Pradesh	Cucumber	38.01	26.26	18412.93
10032024	Haryana	Onion	22.87	24.9	29114.39
9112021	West Bengal	Wheat	20.92	24.34	3891.54
5122020	Haryana	Rice	39.92	28.71	5007.34
9092020	Tamil Nadu	Barley	27.89	24.0	3841.76
8082021	Maharashtra	Cucumber	25.85	31.89	12646.65
7122022	Haryana	Potato	37.62	23.51	20644.85
12042021	Maharashtra	Onion	23.18	25.49	26804.31
10052024	Tamil Nadu	Barley	28.64	24.42	2134.56
15082023	Punjab	Onion	28.45	23.46	24830.15
23122024	Tamil Nadu	Rice	42.8	39.22	2259.0
13092023	Haryana	Tomato	33.88	25.26	34318.96
23022020	Maharashtra	Rice	49.93	31.86	5037.61
11052022	Bihar	Tomato	37.15	25.48	38764.16
22102021	Bihar	Cucumber	30.09	24.83	13901.79
25072023	Bihar	Cucumber	42.37	25.96	19985.14
27052021	West Bengal	Rice	51.65	30.87	4604.7
23112023	Maharashtra	Rice	48.54	36.57	4759.8
22072020	Punjab	Cucumber	40.0	33.48	9997.62
4012020	Haryana	Tomato	31.39	26.01	24816.64
30052021	Karnataka	Rice	38.33	36.6	4908.26
10122020	Tamil Nadu	Potato	34.59	26.13	24568.23
27082024	Maharashtra	Potato	30.43	19.22	15378.13
9052023	Bihar	Wheat	24.44	15.62	3110.03
3112020	Uttar Pradesh	Onion	17.87	20.89	19866.09
7062020	Tamil Nadu	Tomato	27.66	31.49	31782.21
15062021	West Bengal	Barley	25.04	14.23	2540.38
16122023	Punjab	Wheat	27.94	20.81	3093.7
26062022	Tamil Nadu	Wheat	28.75	18.15	2691.69
7032021	West Bengal	Tomato	35.84	27.3	33417.79
11032023	West Bengal	Potato	35.31	20.35	19251.28
11052024	Tamil Nadu	Potato	37.81	26.66	12645.44
20072021	Punjab	Cucumber	33.05	27.45	11685.1
27082024	Bihar	Onion	19.68	26.48	20235.77
19072020	West Bengal	Tomato	38.09	29.99	21359.86
18022021	Tamil Nadu	Wheat	35.56	28.35	2420.31
5112024	Haryana	Rice	44.6	35.02	4257.58
22072024	Punjab	Rice	44.96	28.66	4886.64
18082023	Haryana	Onion	33.2	20.29	12241.43
13122020	West Bengal	Tomato	39.11	28.85	23269.8
24082020	West Bengal	Barley	23.31	17.62	2976.56
1112020	Karnataka	Rice	45.1	29.16	5313.74
26082022	Uttar Pradesh	Tomato	31.69	27.36	24724.37
26092024	Maharashtra	Tomato	23.91	22.8	19516.11
14022022	Punjab	Wheat	33.21	21.23	4762.1
12042021	Karnataka	Onion	24.9	25.25	17913.26
20072020	Haryana	Rice	35.69	29.79	4320.43
17062021	Haryana	Onion	23.24	31.44	10500.0
5022024	Maharashtra	Wheat	31.02	25.2	2634.18
28032022	Tamil Nadu	Barley	19.99	21.34	3867.01
25122020	Punjab	Barley	19.25	21.41	2705.35
19122024	Maharashtra	Cucumber	31.73	23.23	13457.56
8042021	Haryana	Potato	39.45	22.86	11218.7
16102023	Punjab	Rice	46.9	33.8	5825.47
25012020	Tamil Nadu	Onion	33.75	31.05	23091.7
24022022	Punjab	Rice	39.91	39.09	2100.0
17052024	Punjab	Wheat	32.95	27.03	3042.98
18012024	Karnataka	Potato	39.13	19.49	17812.19
4122022	Tamil Nadu	Tomato	29.23	31.0	39027.78
30042024	West Bengal	Wheat	21.12	29.68	3127.02
12032023	Haryana	Wheat	32.57	17.44	2999.43
5032023	Uttar Pradesh	Cucumber	38.46	29.48	17521.68
15102024	Punjab	Wheat	31.01	21.49	4867.77
19032022	Tamil Nadu	Cucumber	35.41	35.14	21161.38
29022024	Uttar Pradesh	Potato	37.53	13.23	10640.96
4012020	Uttar Pradesh	Onion	26.91	22.63	26897.39
6052020	Maharashtra	Onion	29.63	27.14	20363.73
13012020	Punjab	Wheat	21.37	23.78	4577.67
2112022	Karnataka	Barley	22.26	22.95	2865.35
9092024	Uttar Pradesh	Cucumber	27.66	29.89	21634.08
25112022	Punjab	Cucumber	27.45	27.91	11169.48
3122022	Bihar	Cucumber	36.91	23.68	11063.71
21122021	Tamil Nadu	Tomato	28.0	29.54	42242.99
21032023	Karnataka	Barley	23.1	24.53	2270.17
6022024	Maharashtra	Tomato	40.33	25.03	28247.28
6062020	Tamil Nadu	Tomato	40.02	29.87	42361.34
20092022	Tamil Nadu	Onion	20.16	25.01	19223.89
25072020	Bihar	Cucumber	40.17	31.01	18440.59
12072021	Uttar Pradesh	Rice	53.0	36.39	3991.38
8122022	Tamil Nadu	Cucumber	33.18	31.09	16142.38
30042021	Punjab	Barley	26.2	16.62	2887.21
10052022	Haryana	Wheat	28.77	18.11	2294.49
26052024	Maharashtra	Rice	40.07	36.69	3445.5
17082020	Haryana	Wheat	27.72	25.43	2993.63
23062022	Maharashtra	Rice	51.77	26.49	3242.89
14122024	Uttar Pradesh	Onion	32.43	19.43	14700.13
29012022	Uttar Pradesh	Potato	39.53	22.3	14645.22
24072020	Punjab	Barley	27.61	23.76	1577.76
21072022	Uttar Pradesh	Wheat	30.19	23.86	4719.53
20022023	West Bengal	Tomato	29.95	25.84	24361.89
7082022	Karnataka	Barley	18.95	18.27	2759.13
5052023	Maharashtra	Wheat	24.03	25.18	3799.71
4052020	Karnataka	Barley	20.03	20.58	2345.89
6122020	Punjab	Tomato	30.09	26.06	26525.31
5052023	Uttar Pradesh	Cucumber	38.59	25.28	19322.12
12082024	Punjab	Potato	32.76	21.44	16513.32
10022020	Karnataka	Tomato	28.44	33.22	17036.37
5012020	Tamil Nadu	Potato	33.65	23.56	22436.68
29012023	Karnataka	Barley	23.04	18.9	3254.95
14062024	Uttar Pradesh	Rice	45.98	33.98	4191.03
29062022	Haryana	Onion	23.42	29.12	17084.78
22102024	Uttar Pradesh	Cucumber	31.04	31.56	16525.8
5062021	Punjab	Wheat	21.36	26.5	3103.36
23032022	Maharashtra	Barley	26.22	13.99	2700.79
8112022	Maharashtra	Potato	38.89	19.35	25169.39
21102022	Bihar	Wheat	31.03	19.23	4790.74
5032022	Haryana	Potato	29.32	21.78	25777.07
22112020	Bihar	Onion	29.39	24.81	19350.08
25042021	Karnataka	Potato	27.16	23.44	26127.5
17112021	Maharashtra	Onion	28.3	27.07	16974.91
24012020	Tamil Nadu	Wheat	25.06	27.94	2950.38
4012021	Maharashtra	Cucumber	38.57	26.93	18348.28
23122022	Punjab	Potato	38.11	19.66	32902.41
19122023	Punjab	Cucumber	31.93	33.08	11576.86
25012022	Tamil Nadu	Barley	18.12	25.8	2722.11
26012023	Karnataka	Potato	39.07	22.02	22535.01
11072020	Uttar Pradesh	Onion	19.83	22.81	19236.16
21012022	Uttar Pradesh	Wheat	32.26	25.52	2643.54
27112022	Haryana	Wheat	21.28	26.36	2883.79
9102022	Bihar	Barley	22.27	20.17	3874.51
27022021	Punjab	Cucumber	36.76	30.25	15755.91
26122020	Bihar	Barley	18.87	12.75	1911.93
18102022	Punjab	Wheat	25.91	17.49	3699.83
2012020	Punjab	Onion	30.39	30.53	15340.28
15102022	West Bengal	Barley	30.74	17.27	3053.19
15072023	Haryana	Cucumber	37.24	31.53	15522.98
22062020	Uttar Pradesh	Rice	37.99	28.41	3697.57
10032020	West Bengal	Onion	24.87	31.44	16081.1
27092022	Tamil Nadu	Onion	23.26	32.41	19598.6
6052024	Tamil Nadu	Tomato	23.74	38.05	14000.0
15052024	Uttar Pradesh	Onion	34.72	21.74	24696.79
12012024	Tamil Nadu	Onion	31.16	25.5	16073.24
8042024	Maharashtra	Tomato	36.95	27.46	39624.39
13042020	Karnataka	Onion	20.65	24.79	26557.41
26032020	Maharashtra	Barley	29.7	14.72	3236.69
19122021	Bihar	Barley	26.96	19.18	2535.04
21082020	Tamil Nadu	Tomato	25.88	33.34	23344.5
13022020	Tamil Nadu	Rice	43.49	34.81	3322.51
23052023	Uttar Pradesh	Wheat	26.41	23.99	4306.17
30112024	West Bengal	Rice	46.66	31.85	4896.22
1042024	Maharashtra	Onion	21.93	24.87	15997.71
12052020	Karnataka	Onion	32.36	23.59	21784.51
4052024	Bihar	Barley	22.2	21.85	3362.58
26082024	Karnataka	Tomato	36.12	31.09	22181.13
18012021	Punjab	Tomato	25.93	30.54	34012.98
14112021	Bihar	Tomato	36.11	28.05	24440.52
28052024	Karnataka	Wheat	22.01	21.91	3790.4
10112020	Bihar	Onion	28.3	19.75	18822.48
3082021	Punjab	Barley	28.85	17.22	1994.13
6032020	Bihar	Wheat	25.05	17.76	3754.75
2062023	Uttar Pradesh	Cucumber	25.75	31.86	15398.25
5052024	West Bengal	Wheat	24.61	26.59	2538.66
4072023	Punjab	Tomato	29.57	22.99	35016.41
1082021	Uttar Pradesh	Tomato	27.14	23.91	33551.4
4042024	Punjab	Rice	51.62	32.97	5090.07
14102023	Haryana	Wheat	23.46	21.61	3820.77
5112020	Maharashtra	Wheat	27.34	20.51	4555.56
30012020	West Bengal	Cucumber	34.52	31.64	16119.03
20012021	Karnataka	Cucumber	35.29	25.67	14803.79
15022020	Haryana	Rice	48.37	37.16	4766.39
8052022	Uttar Pradesh	Barley	29.58	16.69	3022.62
15032022	Uttar Pradesh	Cucumber	39.03	30.66	11858.78
30052023	West Bengal	Wheat	25.56	21.35	3498.17
5012021	Bihar	Rice	35.06	30.61	2854.35
28122020	Bihar	Potato	27.77	21.85	14382.58
7102022	Punjab	Rice	38.51	28.15	3724.64
17082020	Haryana	Rice	52.19	30.11	3215.91
23122024	Bihar	Onion	24.58	23.42	18272.07
29032023	Haryana	Cucumber	37.1	30.07	9419.15
10082022	Punjab	Wheat	32.12	20.03	3660.83
9072020	West Bengal	Barley	21.71	25.04	1491.44
20072021	West Bengal	Rice	37.24	36.59	5391.91
8112021	Karnataka	Barley	17.13	15.68	2457.59
24012020	Punjab	Cucumber	34.69	28.32	17606.73
23072021	Uttar Pradesh	Onion	32.65	20.1	14571.77
10022024	Haryana	Tomato	29.09	27.39	26989.81
19062021	Haryana	Rice	46.61	35.84	4690.6
13122020	Bihar	Potato	35.46	20.56	31993.55
4012020	West Bengal	Wheat	24.28	28.47	1750.0
21102024	Tamil Nadu	Cucumber	25.48	35.99	14843.49
24012023	Bihar	Potato	34.23	18.64	24826.14
3082022	Maharashtra	Wheat	22.22	20.17	4057.51
20092020	Maharashtra	Rice	48.28	28.07	4209.33
28022024	Uttar Pradesh	Barley	16.86	15.68	2389.88
23072022	Punjab	Tomato	38.7	25.66	22733.06
7122023	Haryana	Tomato	27.37	23.66	29563.78
20102020	Uttar Pradesh	Barley	24.32	14.08	1749.91
8072021	Karnataka	Tomato	32.7	29.34	25100.78
1042021	Bihar	Wheat	24.03	26.35	3281.84
7042021	Maharashtra	Barley	23.0	13.5	2163.57
8032021	Bihar	Potato	30.83	18.13	17932.03
29062024	Punjab	Barley	22.44	21.55	2319.12
15082020	West Bengal	Tomato	33.65	26.58	38646.86
6102022	Karnataka	Rice	47.2	31.13	4391.02
11062024	Punjab	Rice	50.08	35.66	3839.81
3092021	West Bengal	Wheat	19.73	24.86	3423.01
19052023	Uttar Pradesh	Potato	27.64	18.94	31115.81
17072020	Haryana	Cucumber	28.89	29.67	11646.39
18062023	Uttar Pradesh	Cucumber	35.6	27.9	11863.42
21032020	West Bengal	Wheat	33.88	25.62	3117.71
28072023	Tamil Nadu	Onion	32.98	24.75	13749.45
14082021	West Bengal	Wheat	22.04	23.28	4844.21
27122021	Punjab	Tomato	35.22	30.75	25530.73
5082021	Punjab	Tomato	25.54	28.37	27191.81
20032022	Haryana	Cucumber	28.91	26.85	19301.71
27062022	Uttar Pradesh	Tomato	36.48	23.18	28077.71
17082020	Karnataka	Barley	17.66	15.49	2496.86
6012023	Punjab	Wheat	28.97	21.98	3996.79
19112023	Punjab	Barley	26.96	20.7	1678.23
25082022	Uttar Pradesh	Barley	23.39	21.83	3242.05
4062023	Uttar Pradesh	Cucumber	31.44	32.65	17067.81
18092020	Tamil Nadu	Wheat	23.61	29.68	2379.86
26022023	Maharashtra	Onion	28.74	21.6	15555.36
5052022	West Bengal	Barley	20.52	25.7	1864.07
14102021	West Bengal	Rice	44.86	27.83	2375.98
20072020	West Bengal	Potato	38.69	20.32	26054.79
3022024	West Bengal	Potato	31.26	20.7	22752.72
2092022	Haryana	Potato	38.1	23.22	18489.61
6042023	Bihar	Rice	49.25	33.41	2838.92
10052022	Haryana	Wheat	30.5	21.55	3821.71
9082024	Punjab	Tomato	31.33	28.05	37161.89
30012021	Bihar	Onion	31.44	18.71	19107.33
16092020	West Bengal	Wheat	23.73	26.12	4383.89
21022023	West Bengal	Barley	26.49	17.63	2379.49
18102022	West Bengal	Wheat	20.86	30.47	2307.5
17032020	Maharashtra	Onion	22.58	23.85	21703.54
17112020	Maharashtra	Barley	23.99	13.28	1737.92
5012024	Karnataka	Rice	55.34	28.38	2322.27
6072022	Haryana	Wheat	29.74	15.71	2658.14
21072023	Punjab	Cucumber	31.94	31.01	10980.88
9052023	Karnataka	Rice	45.64	32.25	4589.83
14012020	Uttar Pradesh	Potato	38.04	22.17	18239.68
17082023	Bihar	Tomato	35.22	20.61	24928.82
24022021	Tamil Nadu	Barley	24.71	17.89	2525.24
11072021	Bihar	Potato	23.66	15.93	20391.63
8102024	Punjab	Cucumber	26.31	26.36	13006.73
26072022	Bihar	Rice	40.75	30.01	4713.21
24112020	Bihar	Potato	29.9	19.81	24652.68
29052020	West Bengal	Barley	19.29	17.93	3530.52
23082022	Punjab	Onion	31.45	30.53	12654.74
1052022	West Bengal	Onion	22.28	24.09	14379.6
6052024	Uttar Pradesh	Barley	29.52	16.78	3803.54
9012024	Punjab	Rice	40.35	35.6	2198.6
3032020	West Bengal	Tomato	36.03	28.17	27703.91
16032023	Maharashtra	Barley	24.16	17.23	2795.85
25022022	Uttar Pradesh	Onion	25.7	23.51	20594.97
7092022	Karnataka	Wheat	30.75	17.47	2918.36
17032023	Karnataka	Onion	31.6	27.66	18409.29
24082024	Maharashtra	Onion	27.45	29.57	19403.43
21092021	Bihar	Barley	26.14	17.34	2431.07
30062020	West Bengal	Rice	49.29	34.16	4756.95
9102024	Maharashtra	Onion	29.38	26.62	16172.71
2022020	Punjab	Wheat	25.17	19.66	4002.53
28092022	Uttar Pradesh	Cucumber	37.28	29.91	8492.13
18012020	Uttar Pradesh	Barley	30.72	17.47	2806.12
19082023	Punjab	Barley	26.58	20.73	2516.3
16062023	Punjab	Rice	39.9	29.94	4010.28
17092021	Uttar Pradesh	Cucumber	31.31	31.84	16052.7
26012023	Tamil Nadu	Cucumber	35.14	34.0	16042.58
18042024	West Bengal	Wheat	28.85	16.96	2826.08
29092021	Tamil Nadu	Barley	24.63	21.4	1864.7
26032023	Uttar Pradesh	Onion	26.88	21.16	21023.09
5092024	Tamil Nadu	Rice	50.71	27.79	3098.57
12112023	Haryana	Tomato	34.01	29.72	16058.55
25062024	Punjab	Cucumber	27.69	30.43	15640.07
3022020	Punjab	Tomato	37.93	22.59	30813.88
7062024	Bihar	Onion	16.56	23.51	24177.61
30112021	West Bengal	Tomato	29.41	33.46	21303.47
15072023	Maharashtra	Barley	22.11	22.84	2903.48
17082021	Tamil Nadu	Tomato	38.69	27.41	22037.21
30082021	Karnataka	Onion	27.73	25.0	16040.45
11102023	Punjab	Barley	21.62	14.95	2372.2
13082020	Uttar Pradesh	Onion	34.52	23.28	26157.31
18122021	Tamil Nadu	Cucumber	35.47	31.11	17516.95
14122020	Maharashtra	Wheat	34.79	27.44	2999.41
15102021	West Bengal	Wheat	32.91	22.81	4264.23
23082023	Tamil Nadu	Tomato	29.83	33.27	23719.53
21052024	Punjab	Tomato	39.32	25.62	31291.28
3122024	Haryana	Potato	29.61	19.54	21778.88
13092024	Haryana	Tomato	36.14	24.98	19229.89
2092024	Punjab	Tomato	33.09	19.64	14000.0
26052023	Maharashtra	Barley	29.88	17.86	3294.85
9052023	Karnataka	Barley	28.73	22.43	1934.55
24052021	Maharashtra	Potato	26.36	24.06	22841.74
21042022	Tamil Nadu	Potato	27.06	20.58	21714.75
4052020	Maharashtra	Barley	19.3	21.22	2880.17
18122021	Karnataka	Potato	27.6	24.09	18786.95
2062024	Maharashtra	Barley	21.82	16.89	2854.34
2022022	Karnataka	Cucumber	30.11	27.67	16027.89
21062024	Haryana	Onion	29.75	24.76	26602.54
25102021	Tamil Nadu	Onion	22.58	32.28	18569.93
4102021	Punjab	Barley	33.61	19.72	2041.68
12102022	Tamil Nadu	Rice	43.72	36.07	3292.4
3012024	Tamil Nadu	Rice	39.74	32.37	4177.22
18062022	Bihar	Onion	28.44	21.76	15628.66
17012023	Haryana	Onion	35.07	21.3	23207.73
15032024	Maharashtra	Rice	51.6	37.85	2100.0
3112024	Tamil Nadu	Rice	44.48	31.19	3745.22
27032021	Maharashtra	Tomato	38.12	23.9	23777.39
25092021	West Bengal	Onion	22.42	30.16	20187.66
28112020	Maharashtra	Cucumber	34.63	31.06	18400.17
8022021	West Bengal	Onion	30.1	19.64	11148.42
19072020	Bihar	Tomato	29.21	31.54	14000.0
4032020	Bihar	Potato	26.49	22.8	15232.55
1072020	West Bengal	Barley	17.83	22.14	2363.67
7012020	Haryana	Wheat	33.15	20.35	2863.54
21112021	Karnataka	Wheat	31.66	24.84	2495.44
12072021	West Bengal	Tomato	33.77	32.43	30318.44
3032020	Uttar Pradesh	Wheat	34.8	22.62	2873.79
7072024	Bihar	Tomato	32.67	29.38	20796.8
8062022	Punjab	Onion	26.05	29.72	19081.92
27122022	Bihar	Onion	20.8	22.97	27390.07
12112021	Karnataka	Tomato	39.83	29.44	17961.04
30112021	Tamil Nadu	Barley	30.26	24.81	1754.33
19112022	Haryana	Potato	25.05	19.4	24568.4
20032020	Haryana	Cucumber	33.34	32.57	12467.03
24122022	Maharashtra	Potato	32.27	22.33	25135.93
16082024	Karnataka	Tomato	37.52	24.58	23812.56
10022024	Uttar Pradesh	Onion	27.3	25.58	26803.01
24112020	Maharashtra	Potato	34.53	18.46	17553.5
29092022	Haryana	Wheat	31.06	23.13	2923.37
7102021	West Bengal	Potato	31.84	21.03	28862.61
14122023	West Bengal	Wheat	35.6	23.61	3360.67
6112020	Uttar Pradesh	Rice	50.57	34.39	5487.87
18072021	Tamil Nadu	Cucumber	35.54	32.47	21207.05
5072021	Tamil Nadu	Rice	42.04	31.89	3635.02
4022021	West Bengal	Wheat	27.53	20.84	4053.12
17022023	Haryana	Cucumber	34.49	30.42	12709.36
6102024	Karnataka	Potato	33.73	24.3	13682.67
10052022	Punjab	Barley	26.77	15.1	3237.91
9092022	Punjab	Barley	22.5	20.27	2429.31
20042024	Karnataka	Wheat	22.24	17.86	2155.47
19042024	Tamil Nadu	Rice	40.38	34.16	4488.47
1112021	Maharashtra	Barley	29.47	16.9	3651.72
2052022	Maharashtra	Rice	35.1	32.47	3250.04
20012020	Punjab	Onion	21.77	18.23	11846.75
26082020	Maharashtra	Cucumber	33.96	23.22	14932.01
13122024	Punjab	Wheat	28.93	20.1	4584.82
15022022	Tamil Nadu	Onion	21.33	26.56	15759.45
27022021	Bihar	Cucumber	33.58	24.12	10761.72
29052020	Bihar	Rice	41.88	32.02	4559.88
23102022	Uttar Pradesh	Cucumber	33.78	26.4	14488.97
26072023	West Bengal	Barley	21.29	20.37	2051.38
19022024	West Bengal	Onion	25.52	18.44	10500.0
2042022	Karnataka	Cucumber	26.81	28.27	11086.24
23022022	West Bengal	Barley	28.44	23.06	2058.98
15072022	Haryana	Onion	29.23	29.97	14363.39
18062023	Bihar	Rice	43.23	35.36	4830.37
1012022	Punjab	Cucumber	36.76	24.83	11235.11
8052022	Punjab	Tomato	31.12	22.23	24447.56
30062022	Karnataka	Wheat	28.54	19.43	3633.29
12042023	Haryana	Rice	54.75	27.54	5190.2
2052022	Karnataka	Potato	28.77	20.46	25431.51
27032022	Punjab	Barley	28.99	26.36	1909.7
27062020	Bihar	Rice	49.43	31.34	3637.12
22042023	Maharashtra	Potato	33.22	20.19	17273.41
23122021	Karnataka	Rice	34.71	27.36	3932.27
12062020	Uttar Pradesh	Onion	29.68	23.01	16850.38
27042024	Karnataka	Wheat	28.49	20.12	4012.07
2072024	Bihar	Cucumber	25.08	29.38	16316.97
26122021	Punjab	Wheat	30.28	16.93	3099.12
9032024	Bihar	Cucumber	28.78	31.01	19548.2
17072020	Haryana	Barley	28.71	20.04	4223.82
2052020	Tamil Nadu	Onion	32.95	30.74	20175.77
7102024	Tamil Nadu	Potato	29.74	27.45	24048.88
1012022	Maharashtra	Rice	53.54	31.25	3128.25
27082021	Haryana	Potato	37.12	19.43	18922.99
10112021	West Bengal	Barley	21.83	25.02	1448.26
1122023	Punjab	Barley	22.95	25.34	2656.32
29092020	Karnataka	Onion	22.81	29.55	18811.76
19092020	Haryana	Tomato	27.77	31.34	28773.94
6012023	Bihar	Onion	34.1	25.55	16140.93
20112020	Karnataka	Wheat	29.59	18.95	3605.48
14012021	Punjab	Potato	38.85	20.7	27586.04
2102023	Punjab	Onion	27.97	27.95	19388.01
22052023	Bihar	Tomato	37.87	27.02	40271.43
22052020	Haryana	Potato	25.78	19.54	28026.78
17032023	Karnataka	Rice	38.75	29.29	4246.73
12012024	Bihar	Barley	20.61	20.75	3134.33
21032024	Tamil Nadu	Tomato	28.61	27.18	28619.61
16062024	Uttar Pradesh	Tomato	33.58	25.51	18714.77
11092021	Bihar	Potato	33.01	20.27	24439.03
22102023	Haryana	Cucumber	34.49	26.31	19707.72
12072024	West Bengal	Onion	29.13	24.08	21956.76
11102020	Maharashtra	Barley	25.09	20.98	2514.63
6072024	Bihar	Onion	21.6	25.05	17873.84
25122024	Karnataka	Rice	54.23	36.71	4287.47
16082020	Karnataka	Onion	27.71	21.79	21393.64
12052021	Tamil Nadu	Rice	55.06	31.67	3096.41
27082024	Karnataka	Wheat	21.27	26.54	3693.92
25102020	Uttar Pradesh	Potato	33.9	20.3	25053.02
20062020	Haryana	Rice	55.17	31.63	3480.58
19102021	Maharashtra	Potato	35.82	22.26	29910.26
7042020	West Bengal	Rice	47.06	30.37	5449.62
8102021	Maharashtra	Rice	49.81	33.03	4096.38
19012020	Uttar Pradesh	Cucumber	28.32	26.24	15510.84
7072023	Tamil Nadu	Cucumber	26.56	30.64	12522.57
30042020	Punjab	Cucumber	34.22	27.62	16135.2
12092020	West Bengal	Wheat	29.25	16.14	1859.78
25012022	Tamil Nadu	Potato	29.69	23.08	16519.74
16012024	Uttar Pradesh	Tomato	37.99	21.77	18466.2
19042021	West Bengal	Cucumber	31.45	26.1	7743.49
24112022	Haryana	Cucumber	32.8	32.6	14615.01
26022022	Tamil Nadu	Wheat	31.03	20.6	3009.57
16092023	Maharashtra	Onion	26.35	26.3	25629.45
22062020	Bihar	Wheat	32.63	26.39	2347.78
8102021	Bihar	Onion	23.99	24.55	17209.47
12052022	West Bengal	Onion	25.37	29.1	21709.71
20112021	Punjab	Tomato	29.48	28.06	24497.63
7052023	Bihar	Onion	20.34	21.71	18232.93
6072021	Punjab	Potato	27.96	19.73	21596.81
15112020	Karnataka	Onion	23.36	30.6	11225.73
10122023	Karnataka	Potato	36.15	17.65	12513.58
12052022	Karnataka	Rice	54.12	33.67	3688.62
8102022	Tamil Nadu	Onion	24.11	31.54	18377.81
13102022	Bihar	Potato	42.77	21.82	18379.86
19072021	Uttar Pradesh	Onion	32.13	20.02	12860.13
5062024	Uttar Pradesh	Cucumber	32.12	27.4	13149.51
28102022	Punjab	Cucumber	38.29	22.67	7185.06
26102024	Bihar	Onion	26.44	21.63	16302.67
24082022	Bihar	Potato	30.64	18.96	27437.74
4102022	Punjab	Barley	26.42	17.51	2230.82
30092023	Bihar	Potato	34.02	19.56	22868.44
12102024	Bihar	Tomato	33.59	22.92	24834.61
22032024	West Bengal	Cucumber	26.75	28.62	20099.74
3122024	Tamil Nadu	Onion	24.44	25.23	18554.39
29032020	Bihar	Cucumber	37.76	26.84	19849.6
9122021	Maharashtra	Barley	25.5	14.91	2052.31
13122024	Karnataka	Onion	27.31	29.89	22742.71
6012022	Tamil Nadu	Wheat	22.52	29.32	2369.13
15122020	Uttar Pradesh	Rice	45.95	33.68	4269.26
20062023	Maharashtra	Cucumber	39.45	30.88	12399.74
28112022	West Bengal	Tomato	37.19	24.8	25642.73
18102024	Bihar	Wheat	29.06	26.5	3075.12
3052024	Punjab	Cucumber	29.28	26.53	17961.71
12062024	Punjab	Onion	20.55	24.5	22376.27
28042022	Haryana	Potato	30.63	26.43	10500.0
21042022	Maharashtra	Cucumber	32.27	33.06	17937.73
14102023	Punjab	Wheat	23.61	17.33	3512.38
13092022	Maharashtra	Cucumber	26.47	26.31	18571.08
